slug,language,title,grade_level,version,filename
chemical-spill,en,West Virginia's capital gets water back after a chemical leak,8.0,1,chemical-spill.en.1.txt
chemical-spill,en,Water ban slowly ends in West Virginia after chemical leak,7.0,2,chemical-spill.en.2.txt
chemical-spill,en,Running water returns to Charleston after chemical leak,5.0,3,chemical-spill.en.3.txt
chemical-spill,en,Charleston can finally shower as water ban ends,4.0,4,chemical-spill.en.4.txt
chernobyl-wildlife,en,"In emptiness of Chernobyl's abandoned towns, wildlife flourishes ",12.0,0,chernobyl-wildlife.en.0.txt
chernobyl-wildlife,en,"In Chernobyl's post-apocalyptic exclusion zone, animals are thriving",8.0,1,chernobyl-wildlife.en.1.txt
chernobyl-wildlife,en,"A nuclear disaster chased away humans, but wildlife has thrived",6.0,2,chernobyl-wildlife.en.2.txt
chernobyl-wildlife,en,"After nuclear disaster, humans are still missing — but wildlife flourishes",4.0,3,chernobyl-wildlife.en.3.txt
chernobyl-wildlife,en,No one lives where a nuclear plant exploded — except animals ,2.0,4,chernobyl-wildlife.en.4.txt
chernobyl-wildlife-spanish,es,"En la soledad de los pueblosabandonados de Chernóbil, la vida silvestre florece",12.0,0,chernobyl-wildlife-spanish.es.0.txt
chernobyl-wildlife-spanish,es,Florece la vida silvestre en la zona de exclusión de Chernóbil,8.0,1,chernobyl-wildlife-spanish.es.1.txt
chernobyl-wildlife-spanish,es,Prospera la vida silvestre tras accidente nuclear,6.0,2,chernobyl-wildlife-spanish.es.2.txt
chernobyl-wildlife-spanish,es,Crece la vida silvestre en zonas abandonadas por explosión nuclear,4.0,3,chernobyl-wildlife-spanish.es.3.txt
chernobyl-wildlife-spanish,es,Crece el número de animales en Chernóbil,2.0,4,chernobyl-wildlife-spanish.es.4.txt
chess-cheating,en,"Chess player accused of cheating with hidden camera, Morse code messages",12.0,0,chess-cheating.en.0.txt
chess-cheating,en,Players caught using high-tech cheating on the chess board,8.0,1,chess-cheating.en.1.txt
chess-cheating,en,High-tech cheating finds its way into chess matches,6.0,2,chess-cheating.en.2.txt
chess-cheating,en,"Chess players caught using hidden cameras, phone apps to cheat",4.0,3,chess-cheating.en.3.txt
chess-cheating,en,Some chess players do not play fair,2.0,4,chess-cheating.en.4.txt
chicago-schoolsafety,en,School starts in Chicago with more safety guards,12.0,0,chicago-schoolsafety.en.0.txt
chicago-schoolsafety,en,"Chicago schoolchildren get ""Safe Passage"" to school",9.0,1,chicago-schoolsafety.en.1.txt
chicago-schoolsafety,en,Children are protected on the way to school in Chicago,7.0,2,chicago-schoolsafety.en.2.txt
chicago-schoolsafety,en,Getting to school safely in Chicago,5.0,3,chicago-schoolsafety.en.3.txt
chicago-schoolsafety,en,Kids walking to school in Chicago stay safe,4.0,4,chicago-schoolsafety.en.4.txt
chicago-shooting,en,Shooting of 13 at park puts Chicago back in spotlight,12.0,0,chicago-shooting.en.0.txt
chicago-shooting,en,Shooting spree at pickup basketball game in Chicago leaves 13 wounded,9.0,1,chicago-shooting.en.1.txt
chicago-shooting,en,"Gunman opens fire at pickup basketball game in Chicago, 13 wounded",6.0,2,chicago-shooting.en.2.txt
chicago-shooting,en,Shooting at basketball courts in Chicago park leaves 13 wounded,5.0,3,chicago-shooting.en.3.txt
chicago-shooting,en,"Gunman shoots at a pickup basketball game in Chicago, wounding 13",4.0,4,chicago-shooting.en.4.txt
chicagomayor-youthaddress,en,Chicago Mayor Emanuel focuses on youth in second inaugural speech,12.0,0,chicagomayor-youthaddress.en.0.txt
chicagomayor-youthaddress,en,"""We will work harder"" for city's young, Chicago mayor promises in speech",9.0,1,chicagomayor-youthaddress.en.1.txt
chicagomayor-youthaddress,en,"Chicago mayor says he wants to prevent ""another lost generation""",7.0,2,chicagomayor-youthaddress.en.2.txt
chicagomayor-youthaddress,en,Mayor Emanuel talks about problems facing Chicago's young people,6.0,3,chicagomayor-youthaddress.en.3.txt
chicagomayor-youthaddress,en,Mayor mostly talks about Chicago's young people in his speech,4.0,4,chicagomayor-youthaddress.en.4.txt
chicagopolice-chief,en,Chicago mayor fires police superintendent amid outcry over video,12.0,0,chicagopolice-chief.en.0.txt
chicagopolice-chief,en,Chicago mayor fires police chief amid outrage over video,9.0,1,chicagopolice-chief.en.1.txt
chicagopolice-chief,en,Chicago police chief fired following outrage over video,7.0,2,chicagopolice-chief.en.2.txt
chicagopolice-chief,en,Chicago's mayor fires police chief amid protests over video,5.0,3,chicagopolice-chief.en.3.txt
chicagopolice-chief,en,Chicago's mayor fires police leader ,3.0,4,chicagopolice-chief.en.4.txt
child-injuries,en,"Most children's broken bones are treated improperly, study finds",12.0,0,child-injuries.en.0.txt
child-injuries,en,"Most splints are put on injured children incorrectly, a study says",8.0,1,child-injuries.en.1.txt
child-injuries,en,"Children's broken bones need better treatment, a study says",6.0,2,child-injuries.en.2.txt
child-injuries,en,Doctor says let's treat kids' broken bones better,4.0,3,child-injuries.en.3.txt
child-injuries,en,A broken arm or leg needs special care,3.0,4,child-injuries.en.4.txt
child-injuries-spanish,es,"La mayoría de las fracturas de los niños no se tratan correctamente, según un estudio",12.0,0,child-injuries-spanish.es.0.txt
child-injuries-spanish,es,"La mayoría de las férulas se ponen en los niños heridos incorrectamente, según un estudio",8.0,1,child-injuries-spanish.es.1.txt
child-injuries-spanish,es,"Las fracturas de los niños requieren un mejor tratamiento, según un estudio",6.0,2,child-injuries-spanish.es.2.txt
child-injuries-spanish,es,Un médico anima a tratar mejor los huesos rotos de los niños,4.0,3,child-injuries-spanish.es.3.txt
child-injuries-spanish,es,Un brazo o una pierna rotos necesitan cuidados especiales,3.0,4,child-injuries-spanish.es.4.txt
child-labor,en,Mystery of iconic 1908 Lincolnton child labor photo is solved,12.0,0,child-labor.en.0.txt
child-labor,en,Historian helps solve mystery of young girl in 1908 photos,8.0,1,child-labor.en.1.txt
child-labor,en,Researcher tracks down name of young girl in 1908 photos,7.0,2,child-labor.en.2.txt
child-labor,en,Little girl in 1908 child labor photos identified,6.0,3,child-labor.en.3.txt
child-labor,en,Historian identifies girl in well-known photo of child labor,4.0,4,child-labor.en.4.txt
child-mortality,en,More children live to age 5; work still to be done,12.0,0,child-mortality.en.0.txt
child-mortality,en,U.N. says child death rates cut in half since 1990,8.0,1,child-mortality.en.1.txt
child-mortality,en,More children around the world living to age 5,7.0,2,child-mortality.en.2.txt
child-mortality,en,There are more 5-year-olds in the world,5.0,3,child-mortality.en.3.txt
child-mortality,en,It's still tough to be a 5-year-old in many countries,4.0,4,child-mortality.en.4.txt
child-mortality-spanish,es,"Más niños viven hasta la edad de 5 años, pero aún hay trabajo por hacer",12.0,0,child-mortality-spanish.es.0.txt
child-mortality-spanish,es,La ONU asegura que las tasas de mortalidad infantil se han reducido a la mitad desde 1990,8.0,1,child-mortality-spanish.es.1.txt
child-mortality-spanish,es,Más niños alrededor del mundo están viviendo hasta los 5 años,7.0,2,child-mortality-spanish.es.2.txt
child-mortality-spanish,es,Hay más niños de 5 años en el mundo,5.0,3,child-mortality-spanish.es.3.txt
child-mortality-spanish,es,Todavía es difícil tener 5 años en muchos países,4.0,4,child-mortality-spanish.es.4.txt
child-rebels,en,More children joining ranks of Syria's desperate rebels,12.0,0,child-rebels.en.0.txt
child-rebels,en,The faces of Syria's rebel fighters are getting younger,8.0,1,child-rebels.en.1.txt
child-rebels,en,Children joining the front lines in Syria,7.0,2,child-rebels.en.2.txt
child-rebels,en,Teens taking up arms in Syria,5.0,3,child-rebels.en.3.txt
child-rebels,en,Teen soldiers fighting in Syria,4.0,4,child-rebels.en.4.txt
child-rebels-spanish,es,Más niños se están uniendo a las filas de los rebeldes desesperados de Siria,12.0,0,child-rebels-spanish.es.0.txt
child-rebels-spanish,es,Las caras de los guerrilleros rebeldes de Siria se están haciendo más jóvenes,8.0,1,child-rebels-spanish.es.1.txt
child-rebels-spanish,es,Los niños se están uniendo a las líneas de combate en Siria,7.0,2,child-rebels-spanish.es.2.txt
child-rebels-spanish,es,Los adolescentes se toman las armas en Siria,5.0,3,child-rebels-spanish.es.3.txt
child-rebels-spanish,es,Soldados adolescentes luchando en Siria,4.0,4,child-rebels-spanish.es.4.txt
child-soldiers,en,Childhood cast adrift by war,12.0,0,child-soldiers.en.0.txt
child-soldiers,en,Childhood's end in a brutal war,9.0,1,child-soldiers.en.1.txt
child-soldiers,en,"In a war, children without a childhood",7.0,2,child-soldiers.en.2.txt
child-soldiers,en,War took away their childhood,5.0,3,child-soldiers.en.3.txt
child-soldiers,en,"In war, a lost childhood",4.0,4,child-soldiers.en.4.txt
children-centralamerica,en,Children of the Americas: A year after crossing illegally into the U.S.,12.0,0,children-centralamerica.en.0.txt
children-centralamerica,en,Immigrant kids still facing challenges a year after crossing illegally,8.0,1,children-centralamerica.en.1.txt
children-centralamerica,en,Record number of illegal immigrant children a challenge for South Florida,6.0,2,children-centralamerica.en.2.txt
children-centralamerica,en,Immigrant children who came to U.S. without their parents still struggle,5.0,3,children-centralamerica.en.3.txt
children-centralamerica,en,"A year later, illegal immigrant children still have plenty of problems",4.0,4,children-centralamerica.en.4.txt
children-reading,en,Study: Early clue to why some children may have reading woes,12.0,0,children-reading.en.0.txt
children-reading,en,Study suggests noise can affect children's ability to read,9.0,1,children-reading.en.1.txt
children-reading,en,Study: Ignoring background noise makes for better readers,6.0,2,children-reading.en.2.txt
children-reading,en,Noise can interfere with learning to read,4.0,3,children-reading.en.3.txt
children-reading,en,Background noise can make it hard to read,3.0,4,children-reading.en.4.txt
children-reading-spanish,es,Un estudio da las primeras pistas de por qué algunos niños presentan problemas con la lectura,12.0,0,children-reading-spanish.es.0.txt
children-reading-spanish,es,Un estudio sugiere que el ruido puede afectar el desarrollo de la lectura en los niños,9.0,1,children-reading-spanish.es.1.txt
children-reading-spanish,es,Un estudio señala que el ruido puede afectar la capacidad de lectura de los niños,6.0,2,children-reading-spanish.es.2.txt
children-reading-spanish,es,Un estudio indica que es más difícil aprender a leer con ruido,4.0,3,children-reading-spanish.es.3.txt
children-reading-spanish,es,Un estudio dice que es más difícil leer con ruido,3.0,4,children-reading-spanish.es.4.txt
chile-quake,en,"Magnitude-8.3 quake rattles north Chile, 1 million evacuate",12.0,0,chile-quake.en.0.txt
chile-quake,en,"Earthquake bashes north Chile; 10 die, rumbles felt all over South America",8.0,1,chile-quake.en.1.txt
chile-quake,en,Earthquake rocks northern Chile; at least 10 die and a million evacuated,6.0,2,chile-quake.en.2.txt
chile-quake,en,"Buildings fall, 10 die as earthquake hits north Chile; waves lash the coast",4.0,3,chile-quake.en.3.txt
chile-quake,en,Earthquake shakes the ground in Chile and causes waves that flood towns,2.0,4,chile-quake.en.4.txt
chimp-escape,en,7 chimpanzees use ingenuity to escape their enclosure at Kansas City Zoo,12.0,0,chimp-escape.en.0.txt
chimp-escape,en,Some clever chimps stage escape at Kansas City Zoo,7.0,1,chimp-escape.en.1.txt
chimp-escape,en,The hour of the chimp at KC Zoo,5.0,2,chimp-escape.en.2.txt
chimp-escape,en,"Chimps cause ""Code Red"" at zoo",4.0,3,chimp-escape.en.3.txt
chimp-escape,en,"A chimp, a branch, and an escape",2.0,4,chimp-escape.en.4.txt
chimp-testing,en,Further restrictions proposed on using chimpanzees for research,12.0,0,chimp-testing.en.0.txt
chimp-testing,en,U.S. moves to shield chimps from use in experiments,8.0,1,chimp-testing.en.1.txt
chimp-testing,en,"U.S. moves to better protect the chimp, especially in research",7.0,2,chimp-testing.en.2.txt
chimp-testing,en,U.S. acts to shield chimps from research experiments,5.0,3,chimp-testing.en.3.txt
chimp-testing,en,U.S. to give greater protection to chimpanzees,4.0,4,chimp-testing.en.4.txt
chimps-grunts,en,"Chimps learn each other's grunts, but is it language?",12.0,0,chimps-grunts.en.0.txt
chimps-grunts,en,Chimps manage to come up with new sounds for a common object,8.0,1,chimps-grunts.en.1.txt
chimps-grunts,en,One of these grunts is just like the other,6.0,2,chimps-grunts.en.2.txt
chimps-grunts,en,Study suggests chimps can learn language,4.0,3,chimps-grunts.en.3.txt
chimps-grunts,en,Study suggests chimpanzees — like people — can learn language,3.0,4,chimps-grunts.en.4.txt
china-animals,en,"Dead dolphin, dog meat festival rile China's animal lovers",12.0,0,china-animals.en.0.txt
china-animals,en,China's animal lovers protest a dog meat festival; mourn a dead dolphin,9.0,1,china-animals.en.1.txt
china-animals,en,"Dead dolphin, dog meat festival upset China's animal lovers",6.0,2,china-animals.en.2.txt
china-animals,en,China's animal lovers stay optimistic after a bad week,5.0,3,china-animals.en.3.txt
china-animals,en,"After a bad news week, things are looking up for China's animal lovers",4.0,4,china-animals.en.4.txt
china-aviation,en,"In China, rampant flight delays lead to airport brawls",12.0,0,china-aviation.en.0.txt
china-aviation,en,"Chronic, and long, flight delays spark near-riots in China's airports",8.0,1,china-aviation.en.1.txt
china-aviation,en,Brawls break out amid frustration over long flight delays in China,6.0,2,china-aviation.en.2.txt
china-aviation,en,Tempers flare and fists fly over long delays at China's airports,5.0,3,china-aviation.en.3.txt
china-aviation,en,"One night at a Chinese airport, the only things flying were fists",4.0,4,china-aviation.en.4.txt
china-babyboom,en,China expecting a modest baby boom under revised one-child policy,12.0,0,china-babyboom.en.0.txt
china-babyboom,en,China ends one-child policy for some couples,8.0,1,china-babyboom.en.1.txt
china-babyboom,en,One-child law revised for some Chinese couples,6.0,2,china-babyboom.en.2.txt
china-babyboom,en,More couples in China now allowed to have more than one child,5.0,3,china-babyboom.en.3.txt
china-babyboom,en,China changes its one-child law,4.0,4,china-babyboom.en.4.txt
china-childpolicy,en,China lifts one-child policy amid worries over graying population,12.0,0,china-childpolicy.en.0.txt
china-childpolicy,en,China revokes 1-child policy to pump new life into aging population,9.0,1,china-childpolicy.en.1.txt
china-childpolicy,en,China tries to pump new blood into aging workforce by lifting 1-child law,7.0,2,china-childpolicy.en.2.txt
china-childpolicy,en,"China, worried about aging society, lifts law limiting families to 1 child",5.0,3,china-childpolicy.en.3.txt
china-childpolicy,en,China drops law limiting families to one child,3.0,4,china-childpolicy.en.4.txt
china-drumtower,en,China's oldest drum tower is Zengchong village's beating heart,12.0,0,china-drumtower.en.0.txt
